frequency,real,imaginary,magnitude,phase,variation_id
22.06021306277012,12.421383600120754,-0.6264125376132833,12.43716861703772,-2.886990393715014,variation_005
22.291394003155347,12.420719899718694,-0.6329418121075343,12.436836340676916,-2.9171862059359355,variation_005
22.524997614030884,12.42004228905475,-0.6395384545954901,12.436497091095015,-2.9476968768259595,variation_005
22.761049283875124,12.419350478158519,-0.6462031370987444,12.436150722540011,-2.978525653097019,variation_005
22.999574667226067,12.41864417108159,-0.6529365376195151,12.435797086238475,-3.0096758138452926,variation_005
23.24059968746954,12.417923065777138,-0.659739340170085,12.435436030333957,-3.0411506708386975,variation_005
23.48415053965659,12.417186853977213,-0.6666122348015293,12.435067399824241,-3.0729535688057843,variation_005
23.73025369335044,12.416435221067688,-0.6735559176316869,12.434691036497323,-3.105087885725993,variation_005
23.9789358955032,12.415667845960803,-0.6805710908723327,12.434306778866128,-3.137557033121215,variation_005
24.230224173362803,12.414884400965333,-0.687658462855523,12.433914462101997,-3.1703644563486684,variation_005
24.484145837410374,12.414084551654243,-0.6948187480590533,12.43351391796683,-3.203513634894989,variation_005
24.740728484328418,12.413267956729861,-0.7020526671310016,12.433104974743923,-3.23700808267155,variation_005
25.000000000000007,12.412434267886548,-0.7093609469132973,12.432687457167498,-3.270851348310891,variation_005
15.000000000000004,12.124439102370303,-0.39702482922809756,12.130937814617203,-1.875527713338349,variation_006
15.157193137523715,12.124165629868354,-0.4011742577091671,12.130801004283667,-1.8951579252615267,variation_006
15.316033587213061,12.123886408329883,-0.40536690576303075,12.130661316283376,-1.914993506518034,variation_006
15.476538612145891,12.123601317170055,-0.40960321698403634,12.130518690190092,-1.9350365938406928,variation_006
15.638725656309228,12.123310233286443,-0.4138836393299061,12.130373064313098,-1.9552893459111054,variation_006
15.802612346495081,12.123013031006932,-0.4182086251583617,12.130224375670911,-1.9757539435751696,variation_006
15.96821649421618,12.122709582036611,-0.42257863126385,12.130072559964475,-1.9964325900604005,variation_006
16.135556097641754,12.122399755403572,-0.42699411891435873,12.129917551549806,-2.017327511195058,variation_006
16.30464934355363,12.1220834174036,-0.43145555388831713,12.129759283410054,-2.0384409556291003,variation_006
16.475514609322772,12.121760431543773,-0.4359634065115687,12.129597687127033,-2.059775195056939,variation_006
16.64817046490658,12.121430658484893,-0.4405181516944124,12.129432692852117,-2.081332524442037,variation_006
16.822635674867122,12.121093955982776,-0.44512026896869783,12.129264229276602,-2.1031152622433127,variation_006
16.9989292004105,12.120750178828347,-0.4497702425249708,12.129092223601416,-2.125125750643393,variation_006
17.177070201447563,12.12039917878653,-0.45446856124964924,12.128916601506234,-2.1473663557786695,variation_006
17.35707803867627,12.12004080453392,-0.4592157187622313,12.12873728711796,-2.1698394679712076,variation_006
17.538972275685822,12.119674901595168,-0.4640122134525155,12.128554202978561,-2.1925475019624865,variation_006
17.72277268108292,12.119301312278125,-0.46885854851782477,12.128367270012255,-2.2154928971489625,variation_006
17.908499230640178,12.118919875607675,-0.47375523200022157,12.128176407492033,-2.238678117819466,variation_006
18.096172109467197,12.11853042725824,-0.4787027768237033,12.127981533005503,-2.26210565339444,variation_006
18.28581171420427,12.118132799484892,-0.48370170083136266,12.127782562420002,-2.2857780186670036,variation_006
18.477438655239176,12.117726821053175,-0.48875252682250153,12.127579409847081,-2.3096977540458385,variation_006
18.671073758947106,12.117312317167462,-0.4938557825896837,12.127371987606201,-2.333867425799913,variation_006
18.866738069954142,12.116889109397867,-0.4990120009557112,12.127160206187698,-2.358289626305023,variation_006
19.064452853424406,12.116457015605766,-0.5042217198105085,12.126943974215056,-2.3829669742921427,variation_006
19.264239597371247,12.11601584986778,-0.5094854821479042,12.126723198406351,-2.4079021150976123,variation_006
19.466120014992534,12.11556542239827,-0.5148038361022851,12.126497783534955,-2.4330977209151086,variation_006
19.67011604703052,12.115105539470294,-0.5201773349851113,12.12626763238945,-2.4585564910494258,variation_006
19.876249864156392,12.114636003334969,-0.5256065373212762,12.126032645732682,-2.484281152172062,variation_006
20.084543869379857,12.114156612139293,-0.5310920068852887,12.125792722260083,-2.510274458578577,variation_006
20.295020700483885,12.113667159842283,-0.5366343127372596,12.12554775855707,-2.5365391924477283,variation_006
20.507703232485067,12.113167436129492,-0.5422340292586759,12.125297649055632,-2.563078164102385,variation_006
20.722614580119686,12.112657226325831,-0.5478917361879374,12.125042285990032,-2.5898942122721773,variation_006
20.939778100355927,12.112136311306662,-0.5536080186556421,12.124781559351623,-2.6169902043579283,variation_006
21.159217394932277,12.111604467407178,-0.5593834672195858,12.124515356842767,-2.644369036697757,variation_006
21.380956312922653,12.11106146632997,-0.5652186778994672,12.124243563829829,-2.6720336348349503,variation_006
21.605018953328358,12.110507075050782,-0.5711142522112678,12.123966063295207,-2.699986953787519,variation_006
21.83142966769722,12.109941055722459,-0.57707079720128,12.12368273578845,-2.728231978319427,variation_006
22.06021306277012,12.109363165576983,-0.5830889254797629,12.123393459376372,-2.756771723213496,variation_006
22.291394003155347,12.108773156825627,-0.5891692552541977,12.123098109592187,-2.7856092335459555,variation_006
22.524997614030884,12.108170776557117,-0.5953124103621154,12.122796559383604,-2.814747584962632,variation_006
22.761049283875124,12.107555766633887,-0.6015190203034688,12.122488679059936,-2.844189883956723,variation_006
22.999574667226067,12.106927863586268,-0.6077897202725181,12.122174336238135,-2.8739392681481593,variation_006
23.24059968746954,12.106286798504641,-0.6141251511892042,12.121853395787747,-2.903998906564542,variation_006
23.48415053965659,12.105632296929528,-0.6205259597299732,12.121525719774803,-2.934371999923583,variation_006
23.73025369335044,12.104964078739528,-0.6269927983580246,12.121191167404593,-2.9650617809170776,variation_006
23.9789358955032,12.104281858037144,-0.6335263253529453,12.120849594963314,-2.996071514496323,variation_006
24.230224173362803,12.10358534303237,-0.6401272048396978,12.120500855758555,-3.027404498159001,variation_006
24.484145837410374,12.102874235924082,-0.6467961068169283,12.120144800058638,-3.0590640622374696,variation_006
24.740728484328418,12.102148232779141,-0.6535337071845523,12.119781275030737,-3.0910535701884205,variation_006
25.000000000000007,12.101407023409218,-0.6603406877705844,12.11941012467782,-3.123376418883884,variation_006
15.000000000000004,12.205898319755844,-0.32920710428210553,12.21033705962814,-1.5449584654337045,variation_007
15.157193137523715,12.205711571564105,-0.332648542632108,12.210243651177857,-1.561124948671492,variation_007
15.316033587213061,12.205520894690055,-0.3361259196422456,12.210148276928127,-1.5774607626701869,variation_007
15.476538612145891,12.205326206611392,-0.3396396064455331,12.210050895555732,-1.5939676721965592,variation_007
15.638725656309228,12.205127423077847,-0.3431899779058889,12.209951464870855,-1.6106474602748506,variation_007
15.802612346495081,12.204924458075183,-0.3467774126520643,12.209849941798934,-1.6275019283698655,variation_007
15.96821649421618,12.204717223788537,-0.3504022931117682,12.209746282362241,-1.6445328965717212,variation_007
16.135556097641754,12.204505630564956,-0.3540650055459834,12.209640441661007,-1.661742203782281,variation_007
16.30464934355363,12.204289586875177,-0.35776594008347096,12.209532373854197,-1.6791317079032702,variation_007
16.475514609322772,12.204068999274657,-0.3615054907554574,12.209422032139896,-1.6967032860260731,variation_007
16.64817046490658,12.203843772363754,-0.365284055530506,12.209309368735251,-1.7144588346232528,variation_007
16.822635674867122,12.203613808747107,-0.36910203634956273,12.209194334856026,-1.7324002697417678,variation_007
16.9989292004105,12.203379008992243,-0.37295983916117786,12.209076880695758,-1.7505295271979133,variation_007
17.177070201447563,12.203139271587228,-0.3768578739568937,12.208956955404412,-1.7688485627739914,variation_007
17.35707803867627,12.202894492897544,-0.3807965548067988,12.208834507066674,-1.7873593524167148,variation_007
17.538972275685822,12.202644567122059,-0.38477629989524165,12.208709482679755,-1.8060638924373573,variation_007
17.72277268108292,12.202389386248077,-0.38879753155669927,12.208581828130747,-1.8249641997136605,variation_007
17.908499230640178,12.2021288400055,-0.3928606763117922,12.208451488173516,-1.8440623118934816,variation_007
18.096172109467197,12.20186281582003,-0.3969661649034496,12.208318406405105,-1.8633602876002393,variation_007
18.28581171420427,12.201591198765453,-0.4011144323332057,12.20818252524169,-1.8828602066400972,variation_007
18.477438655239176,12.201313871514907,-0.40530591789763354,12.208043785893992,-1.902564170210958,variation_007
18.671073758947106,12.201030714291205,-0.409541065224901,12.207902128342235,-1.922474301113221,variation_007
18.866738069954142,12.200741604816105,-0.4138203223114483,12.207757491310542,-1.9425927439623494,variation_007
19.064452853424406,12.200446418258586,-0.41814414155877494,12.207609812240834,-1.9629216654032196,variation_007
19.264239597371247,12.20014502718205,-0.422512979810335,12.207459027266202,-1.983463254326293,variation_007
19.466120014992534,12.199837301490476,-0.42692729838852467,12.207305071183718,-2.0042197220855695,variation_007
19.67011604703052,12.199523108373457,-0.431387563131763,12.207147877426682,-2.02519330271838,variation_007
19.876249864156392,12.199202312250145,-0.4358942444316517,12.206987378036315,-2.0463862531669834,variation_007
20.084543869379857,12.198874774712062,-0.44044781727020615,12.20682350363289,-2.067800853501978,variation_007
20.295020700483885,12.198540354464736,-0.44504876125714976,12.206656183386226,-2.089439407147549,variation_007
20.507703232485067,12.198198907268194,-0.4496975606672634,12.206485344985635,-2.11130424110854,variation_007
20.722614580119686,12.197850285876214,-0.45439470447777325,12.206310914609208,-2.133397706199337,variation_007
20.939778100355927,12.197494339974389,-0.4591406864057785,12.206132816892517,-2.1557221772746145,variation_007
21.159217394932277,12.197130916116919,-0.4639360049456957,12.205950974896634,-2.1782800534618874,variation_007
21.380956312922653,12.19675985766216,-0.4687811634067144,12.205765310075565,-2.2010737583958937,variation_007
21.605018953328358,12.196381004706835,-0.4736766699502569,12.205575742242923,-2.224105740454844,variation_007
21.83142966769722,12.195994194018983,-0.47862303762741876,12.20538218953804,-2.2473784729984585,variation_007
22.06021306277012,12.195599258969514,-0.4836207844163875,12.205184568391306,-2.270894454607871,variation_007
22.291394003155347,12.195196029462416,-0.4886704332598213,12.204982793488822,-2.294656209327346,variation_007
22.524997614030884,12.194784331863575,-0.49377251210217443,12.204776777736374,-2.318666286907825,variation_007
22.761049283875124,12.194363988928153,-0.4989275539269571,12.204566432222624,-2.342927263052306,variation_007
22.999574667226067,12.19393481972653,-0.5041360967939122,12.204351666181605,-2.3674417396630356,variation_007
23.24059968746954,12.19349663956878,-0.5093986838760959,12.204132386954422,-2.3922123450905217,variation_007
23.48415053965659,12.193049259927607,-0.5147158634968424,12.203908499950188,-2.417241734384356,variation_007
23.73025369335044,12.192592488359802,-0.520088189166604,12.203679908606194,-2.442532589545852,variation_007
23.9789358955032,12.192126128426105,-0.5255162196196373,12.203446514347242,-2.4680876197824624,variation_007
24.230224173362803,12.19164997960949,-0.5310005188505295,12.203208216544189,-2.4939095617640077,variation_007
24.484145837410374,12.191163837231821,-0.5365416561505372,12.202964912471627,-2.5200011798806785,variation_007
24.740728484328418,12.19066749236889,-0.5421402061437255,12.202716497264745,-2.5463652665028143,variation_007
25.000000000000007,12.190160731763745,-0.5477967488228791,12.202462863875297,-2.5730046422424357,variation_007
15.000000000000004,14.457708923779272,-0.5247037597721441,14.46722714829092,-2.078484384348714,variation_008
15.157193137523715,14.457308374783349,-0.5301860692782595,14.467026740544771,-2.1002399877596365,variation_008
15.316033587213061,14.456899409558785,-0.5357253823386939,14.466822119020579,-2.1222230324897673,variation_008
15.476538612145891,14.456481851757935,-0.5413222813951494,14.466613195303916,-2.144435881794587,variation_008
15.638725656309228,14.456055521359017,-0.5469773545286915,14.466399879133085,-2.166880923084543,variation_008
15.802612346495081,14.455620234590434,-0.5526911955041446,14.466182078360834,-2.189560568158566,variation_008
15.96821649421618,14.4551758038536,-0.5584644038144957,14.465959698915327,-2.2124772534394266,variation_008
16.135556097641754,14.454722037644235,-0.5642975847252869,14.46573264476033,-2.235633440210909,variation_008
16.30464934355363,14.454258740472007,-0.5701913493189895,14.465500817854515,-2.259031614856852,variation_008
16.475514609322772,14.45378571277867,-0.5761463145393331,14.465264118110047,-2.2826742891019687,variation_008
16.64817046490658,14.45330275085448,-0.5821631032355868,14.465022443350255,-2.306564000254544,variation_008
16.822635674867122,14.452809646752975,-0.5882423442067656,14.464775689266451,-2.330703311450929,variation_008
16.9989292004105,14.452306188204057,-0.5943846722457502,14.464523749373914,-2.3550948119018735,variation_008
17.177070201447563,14.451792158525322,-0.6005907281832981,14.464266514966935,-2.379741117140662,variation_008
17.35707803867627,14.451267336531673,-0.606861158931934,14.464003875073024,-2.404644869273081,variation_008
17.538972275685822,14.45073149644304,-0.6131966175296916,14.463735716406076,-2.429808737229182,variation_008
17.72277268108292,14.450184407790395,-0.6195977631836945,14.463461923318736,-2.455235417016858,variation_008
17.908499230640178,14.44962583531979,-0.6260652613135496,14.463182377753684,-2.480927631977202,variation_008
18.096172109467197,14.44905553889455,-0.6325997835945326,14.462896959194003,-2.5068881330416612,variation_008
18.28581171420427,14.448473273395548,-0.6392020080005486,14.46260554461254,-2.5331196989909692,variation_008
18.477438655239176,14.447878788619443,-0.6458726188468341,14.462308008420221,-2.5596251367158436,variation_008
18.671073758947106,14.44727182917499,-0.6526123068323857,14.462004222413377,-2.5864072814794405,variation_008
18.866738069954142,14.446652134377258,-0.6594217690820843,14.46169405571997,-2.613468997181552,variation_008
19.064452853424406,14.44601943813978,-0.6663017091884923,14.461377374744767,-2.6408131766245413,variation_008
19.264239597371247,14.445373468864585,-0.673252837253297,14.461054043113402,-2.6684427417809995,variation_008
19.466120014992534,14.444713949330087,-0.6802758699283635,14.460723921615335,-2.69636064406308,variation_008
19.67011604703052,14.444040596576773,-0.6873715304563863,14.460386868145674,-2.7245698645935588,variation_008
19.876249864156392,14.443353121790642,-0.6945405487110874,14.46004273764581,-2.7530734144785254,variation_008
20.084543869379857,14.442651230184394,-0.7017836612369499,14.459691382042907,-2.781874335081758,variation_008
20.295020700483885,14.441934620876301,-0.709101611288437,14.459332650188161,-2.8109756983006884,variation_008
20.507703232485067,14.441202986766728,-0.7164951488686802,14.45896638779386,-2.840380606844016,variation_008
20.722614580119686,14.440456014412227,-0.723965030767586,14.458592437369157,-2.8700921945108755,variation_008
20.939778100355927,14.439693383897241,-0.7315120205993405,14.45821063815461,-2.9001136264715925,variation_008
21.159217394932277,14.438914768703308,-0.7391368888392577,14.457820826055407,-2.9304480995499365,variation_008
21.380956312922653,14.438119835575725,-0.7468404128599525,14.457422833573277,-2.9610988425069245,variation_008
21.605018953328358,14.437308244387694,-0.7546233769667818,14.457016489737072,-2.9920691163260673,variation_008
21.83142966769722,14.436479648001791,-0.7624865724325232,14.456601620031929,-3.0233622145000876,variation_008
22.06021306277012,14.43563369212886,-0.7704307975312431,14.456178046327132,-3.0549814633190313,variation_008
22.291394003155347,14.434770015184132,-0.7784568575713154,14.455745586802458,-3.0869302221597823,variation_008
22.524997614030884,14.433888248140665,-0.7865655649275396,14.455304055873158,-3.1192118837768996,variation_008
22.761049283875124,14.432988014379951,-0.7947577390723172,14.45485326411343,-3.1518298745947826,variation_008
22.999574667226067,14.432068929539703,-0.8030342066058312,14.454393018178395,-3.1847876550010814,variation_008
23.24059968746954,14.431130601358765,-0.8113958012851864,14.45392312072458,-3.218088719641345,variation_008
23.48415053965659,14.430172629519076,-0.8198433640524523,14.453443370328827,-3.2517365977148516,variation_008
23.73025369335044,14.42919460548467,-0.8283777430615588,14.452953561405629,-3.2857348532715633,variation_008
23.9789358955032,14.428196112337648,-0.8369997937039859,14.452453484122886,-3.3200870855101723,variation_008
24.230224173362803,14.427176724611067,-0.8457103786331944,14.451942924315997,-3.354796929077177,variation_008
24.484145837410374,14.426136008118716,-0.8545103677877374,14.451421663400323,-3.3898680543669526,variation_008
24.740728484328418,14.42507351978171,-0.8634006384129889,14.450889478281931,-3.425304167822733,variation_008
25.000000000000007,14.423988807451872,-0.8723820750814284,14.45034614126666,-3.4611090122384622,variation_008
15.000000000000004,13.091360370038808,-0.3881861131317112,13.097114369075769,-1.6984415823984516,variation_009
15.157193137523715,13.091118183389305,-0.3922450311493392,13.096993221954705,-1.7162218454222093,variation_009
15.316033587213061,13.090870903378388,-0.3963462736480101,13.096869525865849,-1.7341881849617609,variation_009
15.476538612145891,13.090618423087648,-0.40049027667257503,13.096743227252759,-1.7523425394889154,variation_009
15.638725656309228,13.090360633362735,-0.4046774806084211,13.09661427143689,-1.7706868674608085,variation_009
15.802612346495081,13.09009742276694,-0.4089083302196375,13.096482602594206,-1.7892231475185412,variation_009
15.96821649421618,13.089828677533868,-0.4131832746873547,13.096348163731346,-1.807953378687574,variation_009
16.135556097641754,13.089554281519112,-0.41750276764824756,13.096210896661265,-1.8268795805798708,variation_009
16.30464934355363,13.089274116150959,-0.4218672672331975,13.096070741978384,-1.8460037935977955,variation_009
16.475514609322772,13.088988060380084,-0.42627723610610946,13.095927639033237,-1.865328079139786,variation_009
16.64817046490658,13.08869599062822,-0.43073314150287517,13.095781525906585,-1.8848545198077928,variation_009
16.822635674867122,13.088397780735791,-0.4352354552704783,13.095632339383009,-1.904585219616507,variation_009
16.9989292004105,13.088093301908476,-0.4397846539062331,13.095480014923965,-1.9245223042043675,variation_009
17.177070201447563,13.087782422662679,-0.4443812185971479,13.095324486640264,-1.9446679210463582,variation_009
17.35707803867627,13.087465008769895,-0.44902563525941225,13.095165687264004,-1.96502423966862,variation_009
17.538972275685822,13.087140923199971,-0.45371839457798974,13.095003548119939,-1.985593451864841,variation_009
17.72277268108292,13.086810026063173,-0.4584599920463197,13.094837999096235,-2.0063777719144835,variation_009
17.908499230640178,13.086472174551133,-0.46325092800610745,13.094668968614656,-2.0273794368027924,variation_009
18.096172109467197,13.086127222876533,-0.4680917076872047,13.09449638360009,-2.0486007064426515,variation_009
18.28581171420427,13.085775022211646,-0.47298284124756307,13.094320169449531,-2.0700438638982357,variation_009
18.477438655239176,13.085415420625585,-0.47792484381325534,13.094140250000372,-2.091711215610501,variation_009
18.671073758947106,13.085048263020296,-0.4829182355185513,13.09395654749804,-2.113605091624499,variation_009
18.866738069954142,13.084673391065257,-0.48796354154603927,13.093768982563017,-2.1357278458185136,variation_009
19.064452853424406,13.0842906431309,-0.49306129216678135,13.093577474157168,-2.1580818561350323,variation_009
19.264239597371247,13.083899854220627,-0.49821202278049287,13.093381939549369,-2.1806695248135592,variation_009
19.466120014992534,13.083500855901514,-0.5034162739557277,13.093182294280451,-2.203493278625238,variation_009
19.67011604703052,13.0830934762336,-0.5086745914700661,13.092978452127438,-2.2265555691093306,variation_009
19.876249864156392,13.08267753969776,-0.5139875263502836,13.092770325067034,-2.249858872811516,variation_009
20.084543869379857,13.082252867122149,-0.5193556349124921,13.092557823238401,-2.273405691524023,variation_009
20.295020700483885,13.081819275607145,-0.5247794788022376,13.092340854905153,-2.2971985525275906,variation_009
20.507703232485067,13.08137657844881,-0.5302596250345377,13.092119326416592,-2.3212400088352614,variation_009
20.722614580119686,13.080924585060822,-0.5357966460338485,13.091893142168162,-2.3455326394379954,variation_009
20.939778100355927,13.080463100894853,-0.541391119673939,13.0916622045611,-2.370079049552102,variation_009
21.159217394932277,13.07999192735936,-0.5470436293176615,13.09142641396128,-2.3948818708684945,variation_009
21.380956312922653,13.079510861736733,-0.5527547638565948,13.091185668657188,-2.419943761803747,variation_009
21.605018953328358,13.079019697098838,-0.5585251177505505,13.090939864817104,-2.445267407752968,variation_009
21.83142966769722,13.078518222220882,-0.5643552910669157,13.0906888964454,-2.470855521344459,variation_009
22.06021306277012,13.078006221493517,-0.570245889519817,13.090432655337919,-2.4967108426961735,variation_009
22.291394003155347,13.077483474833285,-0.5761975245090853,13.090171031036533,-2.522836139673952,variation_009
22.524997614030884,13.076949757591224,-0.5822108131589979,13.089903910782708,-2.549234208151524,variation_009
22.761049283875124,13.076404840459706,-0.588286378356784,13.08963117947019,-2.575907872272297,variation_009
22.999574667226067,13.075848489377453,-0.5944248487908567,13.089352719596743,-2.6028599847128464,variation_009
23.24059968746954,13.075280465432616,-0.6006268589887657,13.089068411214852,-2.630093426948202,variation_009
23.48415053965659,13.074700524764065,-0.6068930493548336,13.08877813188156,-2.657611109518807,variation_009
23.73025369335044,13.074108418460606,-0.613224066207457,13.08848175660716,-2.6854159722992277,variation_009
23.9789358955032,13.073503892458355,-0.6196205618160401,13.088179157803005,-2.7135109847685084,variation_009
24.230224173362803,13.072886687436004,-0.6260831944375469,13.087870205228146,-2.741899146282256,variation_009
24.484145837410374,13.072256538708116,-0.6326126283526275,13.087554765935014,-2.7705834863463368,variation_009
24.740728484328418,13.071613176116292,-0.639209533901305,13.087232704213958,-2.799567064892243,variation_009
25.000000000000007,13.070956323918246,-0.6458745875181795,13.086903881536692,-2.828852972554051,variation_009
15.000000000000004,13.524442907164957,-0.4400554826178709,13.531600229719565,-1.8636205483522383,variation_010
15.157193137523715,13.524141677088101,-0.4446553637977816,13.531449534122554,-1.8831288544911071,variation_010
15.316033587213061,13.523834114268986,-0.44930315413916544,13.531295668729769,-1.9028412338540048,variation_010
15.476538612145891,13.523520085872224,-0.4539993455599729,13.53113856697796,-1.9227598101399979,variation_010
15.638725656309228,13.523199456288728,-0.45874443482028715,13.530978160910848,-1.9428867288659235,variation_010
15.802612346495081,13.52287208707834,-0.46353892356310994,13.530814381150181,-1.9632241575808245,variation_010
15.96821649421618,13.522537836911287,-0.4683833183552661,13.530647156866182,-1.9837742860821985,variation_010
16.135556097641754,13.52219656150843,-0.473278130728412,13.530476415747385,-2.004539326634047,variation_010
16.30464934355363,13.521848113580372,-0.4782238772201449,13.53030208396991,-2.0255215141867335,variation_010
16.475514609322772,13.521492342765242,-0.48322107941519965,13.530124086166033,-2.046723106598666,variation_010
16.64817046490658,13.521129095565287,-0.48827026398672524,13.529942345392158,-2.0681463848597947,variation_010
16.822635674867122,13.520758215282152,-0.49337196273763095,13.529756783096117,-2.0897936533169363,variation_010
16.9989292004105,13.520379541950883,-0.49852671264199194,13.529567319083844,-2.1116672399009224,variation_010
17.177070201447563,13.519992912272558,-0.5037350558864994,13.529373871485301,-2.1337694963555753,variation_010
17.35707803867627,13.519598159545597,-0.5089975399119501,13.529176356719766,-2.1561027984685173,variation_010
17.538972275685822,13.519195113595673,-0.5143147174547592,13.528974689460384,-2.1786695463038126,variation_010
17.72277268108292,13.518783600704214,-0.5196871465884844,13.52876878259801,-2.201472164436439,variation_010
17.908499230640178,13.51836344353549,-0.5251153907653477,13.52855854720433,-2.224513102188588,variation_010
18.096172109467197,13.51793446106219,-0.5306000188577445,13.52834389249418,-2.2477948338678115,variation_010
18.28581171420427,13.517496468489568,-0.5361416051997226,13.528124725787166,-2.2713198590069847,variation_010
18.477438655239176,13.517049277178028,-0.541740729628417,13.527900952468471,-2.2950907026061067,variation_010
18.671073758947106,13.51659269456417,-0.5473979775254272,13.527672475948863,-2.3191099153759285,variation_010
18.866738069954142,13.516126524080267,-0.5531139398581183,13.527439197623899,-2.343380073983404,variation_010
19.064452853424406,13.515650565072148,-0.558889213220832,13.527201016832333,-2.367903781298959,variation_010
19.264239597371247,13.515164612715406,-0.5647243998759897,13.526957830813625,-2.3926836666455875,variation_010
19.466120014992534,13.514668457929982,-0.5706201077950669,13.526709534664652,-2.4177223860497428,variation_010
19.67011604703052,13.514161887293014,-0.5765769506994266,13.526456021295486,-2.443022622494054,variation_010
19.876249864156392,13.513644682950003,-0.5825955481009851,13.526197181384353,-2.4685870861718175,variation_010
20.084543869379857,13.513116622524164,-0.5886765253426977,13.5259329033316,-2.494418514743304,variation_010
20.295020700483885,13.51257747902402,-0.5948205136388369,13.525663073212815,-2.520519673593831,variation_010
20.507703232485067,13.51202702074917,-0.6010281501150464,13.52538757473095,-2.546893356093612,variation_010
20.722614580119686,13.511465011194165,-0.6073000778481455,13.525106289167509,-2.57354238385937,variation_010
20.939778100355927,13.510891208950541,-0.6136369459056658,13.524819095332752,-2.6004696070177085,variation_010
21.159217394932277,13.510305367606868,-0.6200394093850864,13.524525869514893,-2.627677904470205,variation_010
21.380956312922653,13.509707235646879,-0.626508129452754,13.524226485428288,-2.655170184160239,variation_010
21.605018953328358,13.509096556345595,-0.6330437733824557,13.523920814160615,-2.6829493833415308,variation_010
21.83142966769722,13.508473067663367,-0.6396470145936198,13.52360872411891,-2.7110184688483825,variation_010
22.06021306277012,13.507836502137941,-0.6463185326891134,13.523290080974657,-2.7393804373675668,variation_010
22.291394003155347,13.507186586774313,-0.6530590134926162,13.522964747607674,-2.768038315711916,variation_010
22.524997614030884,13.506523042932518,-0.6598691490855304,13.522632584048933,-2.7969951610955137,variation_010
22.761049283875124,13.505845586213185,-0.6667496378434057,13.522293447422241,-2.826254061410529,variation_010
22.999574667226067,13.50515392634091,-0.6737011844718412,13.521947191884756,-2.8558181355056402,variation_010
23.24059968746954,13.50444776704533,-0.6807245000418319,13.52159366856632,-2.885690533466019,variation_010
23.48415053965659,13.503726805939941,-0.6878203020245295,13.521232725507613,-2.915874436894876,variation_010
23.73025369335044,13.502990734398528,-0.6949893143253811,13.52086420759705,-2.946373059196539,variation_010
23.9789358955032,13.502239237429261,-0.702232267317601,13.520487956506464,-2.97718964586098,variation_010
24.230224173362803,13.50147199354634,-0.7095498978749535,13.520103810625514,-3.008327474749852,variation_010
24.484145837410374,13.500688674639205,-0.7169429494037936,13.519711604994802,-3.0397898563839285,variation_010
24.740728484328418,13.49988894583919,-0.7244121718743314,13.51931117123764,-3.071580134231953,variation_010
25.000000000000007,13.499072465383712,-0.7319583218510791,13.51890233749056,-3.10370168500084,variation_010
15.000000000000004,12.055809617333942,-0.32048766412335944,12.060068734143137,-1.5227734506343404,variation_011
15.157193137523715,12.055630337889324,-0.3238396854081614,12.05997906240648,-1.5387155859664556,variation_011
15.316033587213061,12.055447286725208,-0.3272266994584677,12.059887503449136,-1.5548246305671665,variation_011
15.476538612145891,12.055260384609596,-0.3306490679499929,12.05979401759722,-1.5711023250015927,variation_011
15.638725656309228,12.055069550651094,-0.33410715619703,12.059698564344684,-1.587550427840604,variation_011
15.802612346495081,12.05487470226439,-0.3376013331857049,12.05960110233596,-1.6041707158416842,variation_011
15.96821649421618,12.054675755135,-0.34113197160742786,12.059501589348223,-1.6209649841314646,variation_011
16.135556097641754,12.054472623183297,-0.34469944789253776,12.059399982273291,-1.637935046389912,variation_011
16.30464934355363,12.054265218527801,-0.3483041422441362,12.059296237099142,-1.6550827350361932,variation_011
16.475514609322772,12.054053451447707,-0.35194643867210795,12.059190308891072,-1.6724099014162126,variation_011
16.64817046490658,12.053837230344666,-0.3556267250273256,12.059082151772449,-1.6899184159918448,variation_011
16.822635674867122,12.053616461703747,-0.35934539303603424,12.058971718905049,-1.7076101685318674,variation_011
16.9989292004105,12.053391050053655,-0.36310283833441254,12.058858962469047,-1.7254870683045955,variation_011
17.177070201447563,12.053160897926073,-0.3668994605033057,12.058743833642527,-1.7435510442722388,variation_011
17.35707803867627,12.052925905814208,-0.37073566310312744,12.058626282580606,-1.7618040452869794,variation_011
17.538972275685822,12.052685972130488,-0.37461185370892613,12.058506258394127,-1.7802480402887855,variation_011
17.72277268108292,12.052440993163389,-0.3785284439456099,12.058383709127902,-1.7988850185049654,variation_011
17.908499230640178,12.05219086303338,-0.38248584952332526,12.058258581738528,-1.8177169896514629,variation_011
18.096172109467197,12.051935473647955,-0.38648449027298776,12.0581308220717,-1.8367459841359262,variation_011
18.28581171420427,12.0516747146558,-0.3905247901819538,12.05800037483913,-1.8559740532625175,variation_011
18.477438655239176,12.051408473399947,-0.3946071774298344,12.057867183594915,-1.8754032694385205,variation_011
18.671073758947106,12.051136634870048,-0.3987320844244364,12.057731190711477,-1.8950357263826911,variation_011
18.866738069954142,12.050859081653636,-0.40289994783783595,12.057592337354984,-1.9148735393354246,variation_011
19.064452853424406,12.050575693886405,-0.40711120864256733,12.057450563460263,-1.934918845270692,variation_011
19.264239597371247,12.050286349201487,-0.41136631214792807,12.057305807705214,-1.955173803109782,variation_011
